80), 44.00, 44.00, 264.00, 38.00, 39.00, 44.00, 38.20, 262.40, 34.40, 34.00, 1, 0.054596, 1, 1
81), 43.00, 34.00, 264.00, 49.00, 39.00, 44.00, 37.80, 263.40, 36.60, 33.60, -1, -0.025931, 1, -1
82), 48.00, 33.00, 264.00, 43.00, 26.00, 44.40, 37.60, 263.40, 37.60, 32.60, 1, 0.005173, 1, -1
83), 44.00, 46.00, 261.00, 39.00, 28.00, 44.40, 39.20, 263.40, 39.60, 33.00, -1, -0.004283, 1, -1
84), 48.00, 39.00, 265.00, 41.00, 26.00, 45.40, 39.20, 263.60, 42.00, 31.60, -1, -0.014765, -1, -1
85), 41.00, 38.00, 262.00, 48.00, 41.00, 44.80, 38.00, 263.20, 44.00, 32.00, -1, -0.043016, -1, -1
86), 46.00, 36.00, 264.00, 48.00, 44.00, 45.40, 38.40, 263.20, 43.80, 33.00, -1, -0.034401, -1, -1
87), 46.00, 36.00, 259.00, 41.00, 26.00, 45.00, 39.00, 262.20, 43.40, 33.00, -1, -0.011460, -1, -1
88), 48.00, 38.00, 264.00, 41.00, 29.00, 45.80, 37.40, 262.80, 43.80, 33.20, -1, -0.004308, -1, -1
89), 44.00, 38.00, 265.00, 44.00, 41.00, 45.00, 37.20, 262.80, 44.40, 36.20, 1, 0.004229, -1, -1
90), 44.00, 38.00, 259.00, 46.00, 39.00, 45.60, 37.20, 262.20, 44.00, 35.80, -1, -0.008716, -1, -1
91), 46.00, 36.00, 261.00, 38.00, 39.00, 45.60, 37.20, 261.60, 42.00, 34.80, 1, 0.031352, -1, 1
92), 44.00, 34.00, 264.00, 33.00, 28.00, 45.20, 36.80, 262.60, 40.40, 35.20, 1, 0.021248, 1, 1
93), 46.00, 49.00, 264.00, 31.00, 26.00, 44.80, 39.00, 262.60, 38.40, 34.60, 1, 0.019343, 1, 1
94), 46.00, 41.00, 262.00, 31.00, 31.00, 45.20, 39.60, 262.00, 35.80, 32.60, 1, 0.054672, 1, 1
95), 43.00, 38.00, 264.00, 36.00, 39.00, 45.00, 39.60, 263.00, 33.80, 32.60, 1, 0.062727, 1, 1
96), 46.00, 36.00, 261.00, 38.00, 26.00, 45.00, 39.60, 263.00, 33.80, 30.00, 1, 0.035023, 1, 1
97), 44.00, 41.00, 265.00, 31.00, 29.00, 45.00, 41.00, 263.20, 33.40, 30.20, 1, 0.048830, 1, 1
98), 44.00, 39.00, 259.00, 31.00, 43.00, 44.60, 39.00, 262.20, 33.40, 33.60, 1, 0.025966, 1, 1
99), 41.00, 41.00, 262.00, 39.00, 39.00, 43.60, 39.00, 262.20, 35.00, 35.20, 1, 0.064321, 1, 1
100), 43.00, 49.00, 265.00, 38.00, 39.00, 43.60, 41.20, 262.40, 35.40, 35.20, 1, 0.036927, 1, 1
101), 48.00, 36.00, 264.00, 48.00, 44.00, 44.00, 41.20, 263.00, 37.40, 38.80, -1, -0.013597, 1, -1
102), 46.00, 43.00, 261.00, 41.00, 28.00, 44.40, 41.60, 262.20, 39.40, 38.60, -1, -0.009879, 1, -1
103), 43.00, 39.00, 265.00, 41.00, 29.00, 44.20, 41.60, 263.40, 41.40, 35.80, -1, -0.005064, -1, -1
104), 41.00, 41.00, 264.00, 48.00, 38.00, 44.20, 41.60, 263.80, 43.20, 35.60, -1, -0.028293, -1, -1
105), 48.00, 36.00, 259.00, 46.00, 44.00, 45.20, 39.00, 262.60, 44.80, 36.60, -1, -0.018564, -1, -1
